loyalty_number,segment_id,segment_name,recency,frequency,monetary,R_score,F_score,M_score,RFM_score
122890,4,Seasonal Travelers,0.0,41,63795.0,5,3,3,11
122946,3,Dormant Members,4.0,28,36462.0,4,2,2,8
122958,4,Seasonal Travelers,0.0,59,89490.0,5,1,1,7
123060,4,Seasonal Travelers,1.0,51,89111.0,5,1,1,7
123083,4,Seasonal Travelers,0.0,48,68460.0,5,1,1,7
123094,3,Dormant Members,0.0,24,33723.0,5,2,2,9
123115,3,Dormant Members,0.0,29,27967.0,5,2,2,9
123151,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
123164,1,Frequent Redeemers,0.0,38,50607.0,5,3,4,12
123344,1,Frequent Redeemers,0.0,32,46876.0,5,4,4,13
123393,1,Frequent Redeemers,0.0,32,50142.0,5,4,4,13
123420,1,Frequent Redeemers,0.0,43,55878.0,5,3,3,11
123525,4,Seasonal Travelers,0.0,45,69081.0,5,1,1,7
123538,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
123586,3,Dormant Members,3.0,30,41264.0,4,4,2,10
123667,3,Dormant Members,0.0,24,29612.0,5,2,2,9
123668,4,Seasonal Travelers,0.0,56,82828.0,5,1,1,7
123697,1,Frequent Redeemers,2.0,39,46301.0,4,3,4,11
123702,1,Frequent Redeemers,0.0,34,41533.0,5,4,2,11
123727,3,Dormant Members,0.0,21,35043.0,5,2,2,9
123773,1,Frequent Redeemers,1.0,39,51268.0,5,3,4,12
123780,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
123784,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
123830,0,At Risk Premium,22.0,3,6805.0,4,5,5,14
123908,3,Dormant Members,4.0,22,39080.0,4,2,2,8
123928,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
123944,3,Dormant Members,1.0,23,38429.0,5,2,2,9
124038,1,Frequent Redeemers,0.0,40,63325.0,5,3,3,11
124056,1,Frequent Redeemers,1.0,31,46566.0,5,4,4,13
124085,3,Dormant Members,5.0,25,25270.0,4,2,2,8
124088,1,Frequent Redeemers,2.0,38,64876.0,4,3,1,8
124119,3,Dormant Members,3.0,24,35422.0,4,2,2,8
124195,3,Dormant Members,0.0,21,37848.0,5,2,2,9
124207,2,High Value Loyalists,0.0,6,11027.0,5,5,5,15
124351,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
124355,1,Frequent Redeemers,1.0,35,50877.0,5,4,4,13
124377,2,High Value Loyalists,1.0,1,1509.0,5,5,5,15
124536,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
124678,4,Seasonal Travelers,1.0,51,74440.0,5,1,1,7
124761,4,Seasonal Travelers,1.0,43,70893.0,5,3,1,9
124931,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
124987,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
125059,2,High Value Loyalists,1.0,5,10614.0,5,5,5,15
125068,4,Seasonal Travelers,0.0,40,65613.0,5,3,1,9
125300,1,Frequent Redeemers,0.0,38,57555.0,5,3,3,11
125393,1,Frequent Redeemers,0.0,41,47264.0,5,3,4,12
125493,2,High Value Loyalists,0.0,7,4739.0,5,5,5,15
125606,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
125919,1,Frequent Redeemers,0.0,31,43554.0,5,4,4,13
125969,4,Seasonal Travelers,0.0,47,86854.0,5,1,1,7
125996,3,Dormant Members,2.0,31,40231.0,4,4,2,10
126097,4,Seasonal Travelers,0.0,48,56069.0,5,1,3,9
126100,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
126148,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
126181,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
126216,1,Frequent Redeemers,0.0,41,55958.0,5,3,3,11
126219,1,Frequent Redeemers,0.0,37,44095.0,5,3,4,12
126239,3,Dormant Members,0.0,27,41984.0,5,2,2,9
126262,4,Seasonal Travelers,0.0,46,64955.0,5,1,1,7
126308,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
126424,3,Dormant Members,0.0,29,34157.0,5,2,2,9
126466,1,Frequent Redeemers,3.0,38,51080.0,4,3,4,11
126490,0,At Risk Premium,13.0,25,32453.0,4,2,2,8
126526,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
126581,4,Seasonal Travelers,0.0,57,93150.0,5,1,1,7
126665,1,Frequent Redeemers,3.0,35,55402.0,4,4,3,11
127039,4,Seasonal Travelers,0.0,49,66643.0,5,1,1,7
127052,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
127127,4,Seasonal Travelers,1.0,45,61076.0,5,1,3,9
127128,3,Dormant Members,0.0,27,40583.0,5,2,2,9
127137,4,Seasonal Travelers,1.0,46,69880.0,5,1,1,7
127185,1,Frequent Redeemers,3.0,37,57631.0,4,3,3,10
127241,2,High Value Loyalists,0.0,11,17003.0,5,5,5,15
127279,1,Frequent Redeemers,0.0,37,47772.0,5,3,4,12
127289,1,Frequent Redeemers,0.0,30,41431.0,5,4,2,11
127311,1,Frequent Redeemers,1.0,31,47100.0,5,4,4,13
127350,1,Frequent Redeemers,0.0,42,59965.0,5,3,3,11
127400,3,Dormant Members,2.0,29,37546.0,4,2,2,8
127410,1,Frequent Redeemers,0.0,42,51430.0,5,3,4,12
127496,2,High Value Loyalists,0.0,4,7124.0,5,5,5,15
127590,1,Frequent Redeemers,0.0,35,55908.0,5,4,3,12
127645,4,Seasonal Travelers,0.0,42,67827.0,5,3,1,9
127663,4,Seasonal Travelers,0.0,42,75364.0,5,3,1,9
127725,1,Frequent Redeemers,0.0,30,45967.0,5,4,4,13
127785,4,Seasonal Travelers,0.0,44,64497.0,5,1,3,9
127827,3,Dormant Members,0.0,25,37477.0,5,2,2,9
127882,1,Frequent Redeemers,0.0,28,47083.0,5,2,4,11
127946,1,Frequent Redeemers,1.0,39,61098.0,5,3,3,11
127966,1,Frequent Redeemers,1.0,31,52634.0,5,4,4,13
128007,4,Seasonal Travelers,2.0,48,66231.0,4,1,1,6
128032,2,High Value Loyalists,2.0,11,15008.0,4,5,5,14
128039,4,Seasonal Travelers,0.0,43,61825.0,5,3,3,11
128041,1,Frequent Redeemers,0.0,36,56745.0,5,4,3,12
128156,4,Seasonal Travelers,1.0,61,88033.0,5,1,1,7
128210,1,Frequent Redeemers,1.0,37,47016.0,5,3,4,12
128245,0,At Risk Premium,23.0,3,1935.0,4,5,5,14
128280,1,Frequent Redeemers,0.0,29,46640.0,5,2,4,11
128325,1,Frequent Redeemers,1.0,33,49065.0,5,4,4,13
128405,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
128459,4,Seasonal Travelers,1.0,46,60406.0,5,1,3,9
128467,4,Seasonal Travelers,0.0,44,63704.0,5,1,3,9
128475,3,Dormant Members,0.0,26,31986.0,5,2,2,9
128534,1,Frequent Redeemers,0.0,33,47122.0,5,4,4,13
128572,2,High Value Loyalists,0.0,7,8624.0,5,5,5,15
128587,3,Dormant Members,2.0,21,28921.0,4,2,2,8
128611,4,Seasonal Travelers,0.0,46,56870.0,5,1,3,9
128615,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
128633,3,Dormant Members,1.0,26,43091.0,5,2,4,11
128749,2,High Value Loyalists,0.0,6,6772.0,5,5,5,15
128753,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
128754,0,At Risk Premium,17.0,14,20493.0,4,2,2,8
128789,1,Frequent Redeemers,1.0,39,64256.0,5,3,3,11
128950,1,Frequent Redeemers,1.0,38,62350.0,5,3,3,11
128975,1,Frequent Redeemers,1.0,40,43994.0,5,3,4,12
129030,4,Seasonal Travelers,0.0,51,73563.0,5,1,1,7
129071,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
129171,2,High Value Loyalists,0.0,11,16535.0,5,5,5,15
129328,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
129343,1,Frequent Redeemers,0.0,31,42674.0,5,4,2,11
129372,4,Seasonal Travelers,0.0,49,69003.0,5,1,1,7
129409,1,Frequent Redeemers,0.0,28,46156.5,5,2,4,11
129429,4,Seasonal Travelers,0.0,54,78613.0,5,1,1,7
129434,1,Frequent Redeemers,0.0,38,55913.0,5,3,3,11
129510,3,Dormant Members,0.0,28,37856.0,5,2,2,9
129515,3,Dormant Members,1.0,24,35163.0,5,2,2,9
129533,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
129555,1,Frequent Redeemers,0.0,41,54404.0,5,3,3,11
129743,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
129817,3,Dormant Members,0.0,28,33031.0,5,2,2,9
129827,3,Dormant Members,0.0,29,36828.0,5,2,2,9
129914,1,Frequent Redeemers,0.0,35,42033.0,5,4,2,11
129976,1,Frequent Redeemers,0.0,35,59668.0,5,4,3,12
130032,3,Dormant Members,1.0,17,28113.0,5,2,2,9
130077,3,Dormant Members,2.0,24,26277.0,4,2,2,8
130086,4,Seasonal Travelers,0.0,42,63960.0,5,3,3,11
130179,2,High Value Loyalists,0.0,5,3223.0,5,5,5,15
130208,4,Seasonal Travelers,1.0,50,69551.0,5,1,1,7
130217,0,At Risk Premium,22.0,1,527.0,4,5,5,14
130326,3,Dormant Members,0.0,30,35021.0,5,4,2,11
130331,3,Dormant Members,0.0,26,39573.0,5,2,2,9
130368,1,Frequent Redeemers,1.0,39,60011.0,5,3,3,11
130419,1,Frequent Redeemers,1.0,39,55920.0,5,3,3,11
130439,0,At Risk Premium,11.0,12,15144.0,4,5,5,14
130446,3,Dormant Members,1.0,26,41202.0,5,2,2,9
130497,1,Frequent Redeemers,0.0,38,63955.5,5,3,3,11
130548,4,Seasonal Travelers,0.0,52,68951.0,5,1,1,7
130593,1,Frequent Redeemers,1.0,37,62794.0,5,3,3,11
130823,1,Frequent Redeemers,0.0,31,46444.0,5,4,4,13
130953,4,Seasonal Travelers,0.0,45,61311.0,5,1,3,9
131001,1,Frequent Redeemers,0.0,42,60126.0,5,3,3,11
131036,3,Dormant Members,1.0,24,37238.0,5,2,2,9
131047,4,Seasonal Travelers,0.0,61,102905.0,5,1,1,7
131098,1,Frequent Redeemers,1.0,33,44175.0,5,4,4,13
131228,1,Frequent Redeemers,1.0,32,45378.0,5,4,4,13
131253,1,Frequent Redeemers,7.0,33,55840.0,4,4,3,11
131257,1,Frequent Redeemers,1.0,35,63447.0,5,4,3,12
131321,4,Seasonal Travelers,1.0,42,67469.0,5,3,1,9
131342,1,Frequent Redeemers,4.0,37,58166.0,4,3,3,10
131463,4,Seasonal Travelers,0.0,52,76409.0,5,1,1,7
131558,1,Frequent Redeemers,0.0,38,63199.0,5,3,3,11
131560,1,Frequent Redeemers,0.0,33,64288.0,5,4,3,12
131637,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
131673,4,Seasonal Travelers,0.0,41,63575.0,5,3,3,11
131680,1,Frequent Redeemers,3.0,30,49651.0,4,4,4,12
131717,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
131721,1,Frequent Redeemers,0.0,40,47769.0,5,3,4,12
131761,1,Frequent Redeemers,1.0,34,40046.0,5,4,2,11
131772,1,Frequent Redeemers,0.0,35,52129.0,5,4,4,13
131815,4,Seasonal Travelers,1.0,45,67612.0,5,1,1,7
131893,4,Seasonal Travelers,0.0,43,74516.0,5,3,1,9
131956,2,High Value Loyalists,1.0,11,16572.0,5,5,5,15
131990,3,Dormant Members,0.0,29,39210.0,5,2,2,9
131997,1,Frequent Redeemers,1.0,31,54337.0,5,4,3,12
132045,1,Frequent Redeemers,4.0,32,46018.0,4,4,4,12
132209,4,Seasonal Travelers,1.0,46,58493.0,5,1,3,9
132296,3,Dormant Members,1.0,25,32234.0,5,2,2,9
132319,1,Frequent Redeemers,0.0,35,46661.0,5,4,4,13
132320,1,Frequent Redeemers,0.0,28,48847.0,5,2,4,11
132337,3,Dormant Members,1.0,30,42528.0,5,4,2,11
132552,3,Dormant Members,2.0,20,23804.0,4,2,2,8
132563,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
132592,1,Frequent Redeemers,0.0,39,55935.0,5,3,3,11
132705,4,Seasonal Travelers,1.0,45,68124.0,5,1,1,7
132756,3,Dormant Members,1.0,28,37518.0,5,2,2,9
132774,1,Frequent Redeemers,0.0,39,60688.0,5,3,3,11
132884,1,Frequent Redeemers,0.0,32,44051.0,5,4,4,13
132914,3,Dormant Members,0.0,34,34282.0,5,4,2,11
132928,0,At Risk Premium,22.0,3,2497.0,4,5,5,14
132935,4,Seasonal Travelers,1.0,46,65880.0,5,1,1,7
133035,3,Dormant Members,0.0,26,40536.0,5,2,2,9
133065,3,Dormant Members,0.0,27,40012.0,5,2,2,9
133066,1,Frequent Redeemers,1.0,37,60173.0,5,3,3,11
133128,4,Seasonal Travelers,0.0,45,76243.5,5,1,1,7
133324,4,Seasonal Travelers,0.0,58,97986.0,5,1,1,7
133429,4,Seasonal Travelers,0.0,48,83091.0,5,1,1,7
133463,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
133518,1,Frequent Redeemers,1.0,38,46286.0,5,3,4,12
133608,1,Frequent Redeemers,0.0,34,42821.0,5,4,2,11
133698,1,Frequent Redeemers,0.0,37,48193.0,5,3,4,12
133730,1,Frequent Redeemers,0.0,35,47173.0,5,4,4,13
133732,1,Frequent Redeemers,1.0,34,46681.0,5,4,4,13
133821,1,Frequent Redeemers,0.0,38,48500.0,5,3,4,12
133859,3,Dormant Members,1.0,31,34941.0,5,4,2,11
133956,4,Seasonal Travelers,0.0,45,76023.0,5,1,1,7
134000,2,High Value Loyalists,1.0,4,9048.0,5,5,5,15
134012,2,High Value Loyalists,0.0,5,3085.0,5,5,5,15
134085,4,Seasonal Travelers,0.0,42,79204.0,5,3,1,9
134148,3,Dormant Members,3.0,24,31885.0,4,2,2,8
134180,3,Dormant Members,4.0,21,33747.0,4,2,2,8
134202,3,Dormant Members,3.0,27,35817.0,4,2,2,8
134241,4,Seasonal Travelers,1.0,46,76500.0,5,1,1,7
134273,1,Frequent Redeemers,3.0,42,57454.0,4,3,3,10
134279,2,High Value Loyalists,0.0,12,16236.0,5,5,5,15
134397,3,Dormant Members,3.0,29,41346.0,4,2,2,8
134470,3,Dormant Members,2.0,32,41928.0,4,4,2,10
134717,3,Dormant Members,1.0,23,40896.0,5,2,2,9
134738,1,Frequent Redeemers,0.0,40,49287.0,5,3,4,12
134760,4,Seasonal Travelers,2.0,46,68281.0,4,1,1,6
134827,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
134847,2,High Value Loyalists,0.0,4,7626.0,5,5,5,15
134857,1,Frequent Redeemers,0.0,29,47268.0,5,2,4,11
135016,1,Frequent Redeemers,1.0,35,44561.0,5,4,4,13
135076,1,Frequent Redeemers,0.0,37,50221.0,5,3,4,12
135134,4,Seasonal Travelers,1.0,42,64941.0,5,3,1,9
135250,1,Frequent Redeemers,0.0,34,48296.0,5,4,4,13
135257,1,Frequent Redeemers,0.0,32,59118.0,5,4,3,12
135279,3,Dormant Members,0.0,20,26816.0,5,2,2,9
135312,1,Frequent Redeemers,0.0,39,63890.0,5,3,3,11
135381,1,Frequent Redeemers,0.0,36,55884.0,5,4,3,12
135382,4,Seasonal Travelers,0.0,47,86827.0,5,1,1,7
135392,4,Seasonal Travelers,1.0,51,81754.0,5,1,1,7
135421,4,Seasonal Travelers,1.0,50,72677.0,5,1,1,7
135554,1,Frequent Redeemers,1.0,28,47795.0,5,2,4,11
135574,3,Dormant Members,0.0,23,38001.0,5,2,2,9
135578,4,Seasonal Travelers,0.0,48,86874.0,5,1,1,7
135635,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
135808,4,Seasonal Travelers,0.0,43,66156.0,5,3,1,9
135841,4,Seasonal Travelers,0.0,47,56723.0,5,1,3,9
135872,0,At Risk Premium,23.0,2,4006.0,4,5,5,14
135878,3,Dormant Members,7.0,26,35462.0,4,2,2,8
135977,1,Frequent Redeemers,0.0,29,46542.0,5,2,4,11
136020,4,Seasonal Travelers,0.0,43,66302.0,5,3,1,9
136022,4,Seasonal Travelers,1.0,50,79235.0,5,1,1,7
136049,2,High Value Loyalists,1.0,10,15634.0,5,5,5,15
136065,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
136089,3,Dormant Members,2.0,29,39230.0,4,2,2,8
136106,4,Seasonal Travelers,0.0,46,58579.0,5,1,3,9
136121,1,Frequent Redeemers,0.0,39,62107.0,5,3,3,11
136169,4,Seasonal Travelers,0.0,51,72972.0,5,1,1,7
136230,2,High Value Loyalists,0.0,3,6265.0,5,5,5,15
136232,1,Frequent Redeemers,0.0,36,62116.0,5,4,3,12
136334,1,Frequent Redeemers,0.0,43,59785.0,5,3,3,11
136345,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
136430,1,Frequent Redeemers,0.0,33,53284.0,5,4,4,13
136464,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
136470,1,Frequent Redeemers,0.0,33,52303.0,5,4,4,13
136473,1,Frequent Redeemers,1.0,32,49492.5,5,4,4,13
136516,4,Seasonal Travelers,0.0,53,86260.0,5,1,1,7
136547,1,Frequent Redeemers,0.0,39,59228.0,5,3,3,11
136608,3,Dormant Members,1.0,22,29791.0,5,2,2,9
136637,4,Seasonal Travelers,0.0,45,64732.0,5,1,3,9
136715,1,Frequent Redeemers,0.0,31,54213.0,5,4,3,12
136772,0,At Risk Premium,10.0,11,10134.0,4,5,5,14
136879,3,Dormant Members,3.0,19,23807.0,4,2,2,8
136906,4,Seasonal Travelers,0.0,50,59148.0,5,1,3,9
137020,2,High Value Loyalists,1.0,7,9017.0,5,5,5,15
137040,1,Frequent Redeemers,0.0,31,55933.0,5,4,3,12
137106,3,Dormant Members,0.0,25,25178.0,5,2,2,9
137161,4,Seasonal Travelers,0.0,42,63627.0,5,3,3,11
137185,3,Dormant Members,0.0,25,39718.0,5,2,2,9
137209,2,High Value Loyalists,1.0,7,14366.0,5,5,5,15
137227,1,Frequent Redeemers,2.0,31,56564.0,4,4,3,11
137251,2,High Value Loyalists,0.0,3,5286.0,5,5,5,15
137383,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
137529,0,At Risk Premium,13.0,6,8122.0,4,5,5,14
137646,1,Frequent Redeemers,0.0,34,44388.0,5,4,4,13
137744,3,Dormant Members,0.0,18,24258.0,5,2,2,9
137751,3,Dormant Members,1.0,29,41748.0,5,2,2,9
137845,4,Seasonal Travelers,0.0,50,73942.0,5,1,1,7
137850,1,Frequent Redeemers,0.0,42,61313.0,5,3,3,11
137852,1,Frequent Redeemers,0.0,40,62449.5,5,3,3,11
137858,3,Dormant Members,4.0,21,44759.0,4,2,4,10
137944,3,Dormant Members,0.0,27,35041.0,5,2,2,9
137952,3,Dormant Members,0.0,32,37182.0,5,4,2,11
137968,3,Dormant Members,0.0,23,32294.0,5,2,2,9
137973,3,Dormant Members,0.0,22,37635.0,5,2,2,9
137985,1,Frequent Redeemers,0.0,30,42638.0,5,4,2,11
137999,1,Frequent Redeemers,1.0,41,55062.0,5,3,3,11
138025,0,At Risk Premium,13.0,13,16987.0,4,5,5,14
138065,2,High Value Loyalists,7.0,7,13762.0,4,5,5,14
138121,4,Seasonal Travelers,0.0,45,66216.0,5,1,1,7
138204,3,Dormant Members,1.0,29,42542.0,5,2,2,9
138369,1,Frequent Redeemers,0.0,35,52440.0,5,4,4,13
138421,3,Dormant Members,3.0,28,39958.0,4,2,2,8
138449,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
138475,1,Frequent Redeemers,0.0,36,54485.0,5,4,3,12
138565,1,Frequent Redeemers,0.0,36,59917.0,5,4,3,12
138653,2,High Value Loyalists,1.0,5,10164.0,5,5,5,15
138737,4,Seasonal Travelers,0.0,44,69587.0,5,1,1,7
138746,3,Dormant Members,0.0,29,37069.0,5,2,2,9
138759,2,High Value Loyalists,1.0,3,7224.0,5,5,5,15
138768,4,Seasonal Travelers,0.0,59,92229.0,5,1,1,7
138777,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
138810,3,Dormant Members,0.0,18,18634.0,5,2,5,12
138853,3,Dormant Members,0.0,16,23561.0,5,2,2,9
138873,0,At Risk Premium,14.0,15,21146.0,4,2,2,8
138894,4,Seasonal Travelers,0.0,50,77997.0,5,1,1,7
138896,1,Frequent Redeemers,0.0,39,55600.0,5,3,3,11
138908,4,Seasonal Travelers,0.0,42,72323.0,5,3,1,9
138981,1,Frequent Redeemers,1.0,38,57358.0,5,3,3,11
138993,1,Frequent Redeemers,1.0,37,59417.0,5,3,3,11
139022,3,Dormant Members,0.0,17,30100.0,5,2,2,9
139023,4,Seasonal Travelers,1.0,42,70431.0,5,3,1,9
139087,4,Seasonal Travelers,2.0,48,78409.0,4,1,1,6
139135,3,Dormant Members,1.0,28,38971.0,5,2,2,9
139270,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
139356,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
139479,0,At Risk Premium,9.0,16,17623.0,4,2,5,11
139511,1,Frequent Redeemers,1.0,30,45829.0,5,4,4,13
139518,4,Seasonal Travelers,2.0,43,65672.0,4,3,1,8
139532,3,Dormant Members,0.0,28,39057.0,5,2,2,9
139600,2,High Value Loyalists,0.0,6,7362.0,5,5,5,15
139682,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
139699,2,High Value Loyalists,2.0,4,8448.0,4,5,5,14
139863,1,Frequent Redeemers,0.0,30,56645.0,5,4,3,12
139932,1,Frequent Redeemers,0.0,40,61469.0,5,3,3,11
139974,2,High Value Loyalists,0.0,4,6688.0,5,5,5,15
140005,1,Frequent Redeemers,0.0,29,47212.0,5,2,4,11
140042,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
140077,1,Frequent Redeemers,0.0,41,60654.0,5,3,3,11
140079,1,Frequent Redeemers,2.0,31,43841.0,4,4,4,12
140130,0,At Risk Premium,10.0,23,34482.0,4,2,2,8
140191,3,Dormant Members,3.0,19,31799.0,4,2,2,8
140208,4,Seasonal Travelers,0.0,47,71592.0,5,1,1,7
140223,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
140290,4,Seasonal Travelers,0.0,43,69632.0,5,3,1,9
140375,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
140381,4,Seasonal Travelers,1.0,51,85598.0,5,1,1,7
140391,3,Dormant Members,1.0,21,27414.0,5,2,2,9
140392,1,Frequent Redeemers,2.0,32,45960.0,4,4,4,12
140419,3,Dormant Members,0.0,29,33840.0,5,2,2,9
140483,1,Frequent Redeemers,0.0,34,48476.0,5,4,4,13
140534,1,Frequent Redeemers,0.0,28,44466.0,5,2,4,11
140598,1,Frequent Redeemers,0.0,34,52644.0,5,4,4,13
140674,3,Dormant Members,0.0,22,30375.0,5,2,2,9
140735,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
140750,1,Frequent Redeemers,1.0,35,44922.0,5,4,4,13
140768,3,Dormant Members,2.0,29,45809.0,4,2,4,10
140769,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
140823,4,Seasonal Travelers,1.0,45,58728.0,5,1,3,9
140891,4,Seasonal Travelers,0.0,45,75970.0,5,1,1,7
140977,1,Frequent Redeemers,1.0,33,55162.0,5,4,3,12
141023,1,Frequent Redeemers,0.0,38,60044.0,5,3,3,11
141043,0,At Risk Premium,10.0,4,3958.0,4,5,5,14
141047,1,Frequent Redeemers,3.0,35,48741.0,4,4,4,12
141139,4,Seasonal Travelers,2.0,51,83493.0,4,1,1,6
141181,3,Dormant Members,0.0,21,32035.0,5,2,2,9
141233,1,Frequent Redeemers,0.0,38,61627.0,5,3,3,11
141266,3,Dormant Members,0.0,30,40754.0,5,4,2,11
141456,2,High Value Loyalists,0.0,7,13554.0,5,5,5,15
141497,3,Dormant Members,3.0,18,38310.0,4,2,2,8
141614,4,Seasonal Travelers,0.0,45,64088.0,5,1,3,9
141655,1,Frequent Redeemers,0.0,40,51060.0,5,3,4,12
141703,4,Seasonal Travelers,1.0,51,71380.0,5,1,1,7
141742,3,Dormant Members,2.0,20,35120.0,4,2,2,8
141844,1,Frequent Redeemers,0.0,34,63214.0,5,4,3,12
141877,4,Seasonal Travelers,0.0,44,75621.0,5,1,1,7
141945,1,Frequent Redeemers,0.0,38,63662.0,5,3,3,11
142122,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
142190,1,Frequent Redeemers,0.0,39,55883.0,5,3,3,11
142224,1,Frequent Redeemers,0.0,35,69345.0,5,4,1,10
142290,1,Frequent Redeemers,0.0,34,62700.0,5,4,3,12
142354,4,Seasonal Travelers,0.0,52,82100.0,5,1,1,7
142371,1,Frequent Redeemers,0.0,35,52176.0,5,4,4,13
142434,0,At Risk Premium,23.0,2,4044.0,4,5,5,14
142511,3,Dormant Members,0.0,25,42766.0,5,2,2,9
142545,4,Seasonal Travelers,0.0,46,58476.0,5,1,3,9
142609,1,Frequent Redeemers,2.0,36,51696.0,4,4,4,12
142621,1,Frequent Redeemers,0.0,34,61522.5,5,4,3,12
142649,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
142686,1,Frequent Redeemers,0.0,36,53111.0,5,4,4,13
142715,1,Frequent Redeemers,0.0,37,53305.0,5,3,4,12
142717,4,Seasonal Travelers,0.0,39,68135.0,5,3,1,9
142726,1,Frequent Redeemers,1.0,36,64188.0,5,4,3,12
142749,1,Frequent Redeemers,1.0,34,45480.0,5,4,4,13
142763,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
142800,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
142812,1,Frequent Redeemers,1.0,36,60457.0,5,4,3,12
142855,3,Dormant Members,1.0,21,32091.0,5,2,2,9
142906,4,Seasonal Travelers,3.0,41,70140.0,4,3,1,8
142925,2,High Value Loyalists,0.0,10,15972.0,5,5,5,15
142950,1,Frequent Redeemers,0.0,37,51803.0,5,3,4,12
143087,3,Dormant Members,0.0,29,41101.0,5,2,2,9
143151,4,Seasonal Travelers,0.0,45,68482.0,5,1,1,7
143266,2,High Value Loyalists,1.0,1,2427.0,5,5,5,15
143389,4,Seasonal Travelers,0.0,46,68007.0,5,1,1,7
143422,4,Seasonal Travelers,2.0,51,76962.0,4,1,1,6
143730,1,Frequent Redeemers,0.0,33,42346.0,5,4,2,11
143784,4,Seasonal Travelers,0.0,45,59735.0,5,1,3,9
143981,4,Seasonal Travelers,0.0,52,71858.0,5,1,1,7
144261,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
144301,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
144328,3,Dormant Members,3.0,32,34712.0,4,4,2,10
144355,1,Frequent Redeemers,0.0,40,49652.0,5,3,4,12
144402,4,Seasonal Travelers,0.0,42,63421.0,5,3,3,11
144514,1,Frequent Redeemers,1.0,31,50773.0,5,4,4,13
144523,4,Seasonal Travelers,0.0,51,88271.0,5,1,1,7
144565,1,Frequent Redeemers,0.0,35,45387.0,5,4,4,13
144593,1,Frequent Redeemers,0.0,37,54870.0,5,3,3,11
144615,1,Frequent Redeemers,0.0,36,61839.0,5,4,3,12
144633,4,Seasonal Travelers,2.0,50,82467.0,4,1,1,6
144641,3,Dormant Members,1.0,24,39426.0,5,2,2,9
144695,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
144702,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
144756,1,Frequent Redeemers,0.0,28,47201.0,5,2,4,11
144830,1,Frequent Redeemers,1.0,42,54897.0,5,3,3,11
144879,1,Frequent Redeemers,0.0,36,56108.0,5,4,3,12
144936,0,At Risk Premium,11.0,16,24547.0,4,2,2,8
144977,4,Seasonal Travelers,0.0,50,70490.0,5,1,1,7
145017,2,High Value Loyalists,0.0,6,12145.0,5,5,5,15
145177,4,Seasonal Travelers,2.0,46,66889.0,4,1,1,6
145192,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
