loyalty_number,months_inactive,explicitly_cancelled,churned
192898,2,False,0
192994,0,False,0
193020,0,False,0
193037,0,False,0
193147,0,False,0
193150,0,False,0
193212,0,False,0
193519,0,False,0
193564,0,False,0
193662,0,False,0
193665,1,False,0
193722,0,False,0
193747,0,False,0
193775,0,False,0
193781,1,False,0
193824,1,False,0
193827,0,False,0
193917,1,False,0
193928,1,False,0
193946,0,False,0
193953,0,False,0
194009,5,False,0
194200,0,False,0
194254,3,False,0
194297,1,False,0
194394,6,False,1
194480,0,False,0
194482,1,False,0
194493,0,False,0
194571,1,False,0
194640,0,False,0
194657,0,False,0
194694,1,False,0
194709,0,False,0
194722,2,False,0
194737,1,False,0
194758,2,False,0
194786,0,False,0
194813,4,False,0
194855,0,False,0
194859,1,False,0
194886,0,False,0
194959,1,False,0
195069,1,False,0
195137,0,False,0
195150,0,False,0
195368,2,False,0
195419,3,False,0
195594,3,False,0
195684,2,False,0
195806,0,False,0
195848,0,False,0
195895,0,False,0
195960,0,False,0
195977,0,False,0
195994,0,False,0
196016,0,False,0
196096,9,True,1
196202,1,False,0
196240,0,False,0
196367,0,False,0
196442,0,False,0
196467,0,False,0
196469,1,False,0
196514,0,False,0
196582,0,False,0
196583,0,False,0
196777,0,False,0
196779,3,False,0
196798,5,True,1
196812,1,False,0
196845,0,False,0
196892,0,False,0
196905,2,False,0
196992,0,False,0
197062,0,False,0
197067,0,False,0
197086,0,False,0
197096,0,False,0
197113,0,False,0
197138,1,False,0
197192,0,False,0
197320,0,False,0
197509,2,False,0
197514,0,False,0
197578,0,False,0
197608,0,False,0
197642,3,False,0
197855,0,False,0
197890,0,False,0
197973,2,False,0
198010,0,False,0
198075,0,False,0
198123,0,False,0
198147,2,False,0
198167,0,False,0
198424,0,False,0
198485,0,False,0
198499,0,False,0
198570,1,False,0
198625,3,False,0
198645,0,False,0
198713,0,False,0
198785,1,False,0
198813,1,False,0
198836,4,False,0
198900,2,False,0
198961,0,False,0
199021,17,True,1
199073,0,False,0
199342,0,False,0
199358,2,False,0
199374,0,False,0
199405,0,False,0
199478,2,False,0
199507,1,False,0
199509,0,False,0
199513,0,False,0
199603,1,False,0
199652,2,False,0
199792,0,False,0
199809,0,False,0
199810,0,False,0
199959,2,False,0
200012,1,False,0
200065,0,False,0
200067,1,False,0
200077,0,False,0
200168,0,False,0
200309,1,False,0
200321,0,False,0
200326,4,False,0
200519,0,False,0
200552,0,False,0
200663,0,False,0
200681,2,False,0
200708,0,False,0
200744,0,False,0
200764,0,False,0
200802,0,False,0
200863,0,False,0
200877,0,False,0
200960,0,False,0
200991,0,False,0
201115,0,False,0
201220,0,False,0
201256,0,False,0
201273,0,False,0
201276,1,False,0
201292,2,False,0
201339,0,False,0
201343,2,False,0
201355,1,False,0
201365,1,False,0
201436,20,True,1
201475,2,True,1
201561,0,False,0
201564,1,False,0
201683,1,False,0
201709,1,False,0
201816,1,False,0
201891,8,True,1
201898,9,True,1
202035,0,False,0
202052,5,False,0
202055,0,False,0
202156,1,False,0
202182,1,False,0
202218,0,False,0
202248,2,False,0
202293,1,False,0
202299,0,False,0
202329,0,False,0
202358,1,False,0
202585,0,False,0
202696,0,False,0
202716,2,False,0
202784,0,False,0
202807,0,False,0
202831,1,False,0
202859,2,False,0
202864,0,False,0
203033,1,False,0
203084,1,False,0
203133,6,True,1
203143,15,True,1
203184,0,False,0
203293,1,False,0
203306,2,False,0
203409,0,False,0
203550,0,False,0
203577,1,False,0
203607,0,False,0
203625,0,False,0
203696,0,False,0
203698,0,False,0
203745,2,False,0
203772,0,False,0
203773,0,False,0
203815,6,True,1
203864,1,False,0
203947,17,True,1
203950,0,False,0
203973,0,False,0
204000,0,False,0
204042,0,False,0
204111,14,True,1
204220,1,False,0
204237,9,True,1
204311,0,False,0
204343,0,False,0
204375,0,False,0
204424,0,False,0
204484,1,False,0
204686,0,False,0
204693,0,False,0
204763,0,False,0
204926,14,True,1
204935,2,False,0
204994,0,False,0
205087,0,False,0
205111,3,True,1
205156,0,False,0
205170,0,False,0
205197,1,False,0
205256,0,False,0
205367,0,False,0
205371,0,False,0
205413,0,False,0
205430,3,True,1
205445,0,False,0
205465,0,False,0
205505,1,False,0
205658,1,False,0
205671,0,False,0
205697,0,False,0
205698,0,False,0
205785,0,False,0
205826,0,False,0
206050,21,True,1
206108,3,False,0
206119,0,False,0
206207,0,False,0
206284,4,False,0
206328,2,False,0
206366,2,False,0
206466,1,False,0
206591,0,False,0
206680,0,False,0
206772,4,False,0
206773,2,False,0
206871,4,False,0
206890,0,False,0
206914,0,False,0
206925,0,False,0
206947,0,False,0
206992,0,False,0
207001,0,False,0
207047,1,False,0
207110,0,False,0
207195,0,False,0
207220,0,False,0
207372,0,False,0
207453,0,False,0
207492,1,False,0
207500,0,False,0
207543,0,False,0
207576,0,False,0
207821,0,False,0
207860,6,True,1
207865,0,False,0
208234,0,False,0
208241,0,False,0
208256,0,False,0
208323,3,False,0
208329,1,False,0
208368,0,False,0
208375,1,False,0
208485,2,False,0
208517,0,False,0
208553,0,False,0
208584,0,False,0
208586,0,False,0
208634,0,False,0
208649,3,False,0
208668,1,False,0
208787,3,False,0
208940,0,False,0
208961,0,False,0
208967,0,False,0
209021,1,False,0
209022,0,False,0
209058,0,False,0
209102,0,False,0
209134,0,False,0
209172,0,False,0
209249,2,False,0
209357,0,False,0
209405,0,False,0
209675,0,False,0
209729,0,False,0
209787,0,False,0
209831,2,False,0
209850,0,False,0
209886,1,False,0
209994,0,False,0
210100,0,False,0
210148,21,True,1
210205,0,False,0
210226,2,False,0
210236,3,False,0
210247,0,False,0
210291,0,False,0
210298,0,False,0
210339,1,False,0
210385,0,False,0
210416,1,False,0
210442,1,True,1
210498,0,False,0
210630,1,False,0
210647,1,False,0
210725,0,False,0
210734,0,False,0
210752,0,False,0
210755,0,False,0
210761,1,False,0
210770,0,False,0
210815,0,False,0
210835,1,False,0
210870,2,False,0
210910,0,False,0
211030,0,False,0
211043,1,False,0
211058,0,False,0
211083,0,False,0
211217,1,False,0
211475,0,False,0
211524,0,False,0
211549,0,False,0
211575,0,False,0
211589,1,False,0
211625,0,False,0
211714,0,False,0
211715,16,True,1
211755,0,False,0
211802,0,False,0
211842,3,False,0
211891,0,False,0
211966,1,False,0
211984,0,False,0
212128,3,False,0
212130,3,False,0
212189,0,False,0
212209,0,False,0
212230,0,False,0
212301,16,False,1
212304,0,False,0
212350,0,False,0
212477,1,False,0
212484,0,False,0
212544,0,False,0
212553,1,False,0
212579,0,False,0
212602,1,False,0
212604,1,False,0
212695,2,False,0
212707,0,False,0
212735,1,False,0
212762,1,False,0
212848,0,False,0
212849,1,False,0
212862,0,False,0
212977,0,False,0
213013,1,False,0
213086,0,False,0
213112,2,False,0
213113,1,False,0
213177,0,False,0
213246,1,False,0
213297,0,False,0
213303,2,False,0
213432,0,False,0
213480,0,False,0
213545,0,False,0
213723,5,False,0
213813,1,False,0
213841,0,False,0
213934,0,False,0
213979,0,False,0
214020,0,False,0
214030,2,False,0
214095,2,False,0
214123,22,True,1
214322,1,False,0
214354,0,False,0
214504,1,False,0
214605,0,False,0
214639,0,False,0
214661,0,False,0
214878,0,False,0
214995,1,False,0
215051,0,False,0
215089,0,False,0
215257,1,False,0
215260,1,False,0
215508,0,False,0
215567,0,False,0
215626,1,False,0
215639,1,False,0
215651,1,False,0
215719,0,False,0
215840,2,False,0
215869,0,False,0
215952,3,False,0
215955,2,False,0
216040,0,False,0
216072,0,False,0
216095,0,False,0
216109,1,False,0
216139,0,False,0
216269,1,False,0
216359,2,False,0
216467,0,False,0
216487,0,False,0
216517,2,False,0
216573,0,False,0
216596,0,False,0
216652,2,True,1
216658,2,False,0
216661,0,False,0
216683,1,False,0
216719,0,False,0
216725,0,False,0
216762,2,False,0
216946,0,False,0
217051,0,False,0
217054,0,False,0
217124,0,False,0
217204,0,False,0
217364,1,False,0
217401,11,True,1
217616,0,False,0
217695,3,False,0
217754,1,False,0
217761,14,True,1
217772,0,False,0
217792,2,False,0
217802,1,False,0
217862,0,False,0
217967,17,True,1
218122,0,False,0
218127,10,True,1
218241,1,False,0
218277,0,False,0
218278,1,False,0
218311,0,False,0
218362,1,False,0
218383,0,False,0
218425,0,False,0
218529,0,False,0
218538,0,False,0
218545,1,False,0
218601,0,False,0
218757,0,False,0
218917,0,False,0
219043,2,False,0
219139,0,False,0
219270,6,True,1
219276,0,True,1
219413,0,False,0
219431,1,False,0
219555,0,False,0
219714,0,False,0
219747,1,False,0
219779,0,False,0
219984,0,False,0
220131,0,False,0
220244,0,False,0
220315,0,False,0
220358,0,False,0
220538,1,False,0
220564,0,False,0
220616,0,False,0
220794,2,False,0
220802,1,False,0
220806,0,False,0
220808,0,False,0
220822,0,False,0
220892,1,False,0
221014,2,False,0
221075,0,False,0
221204,0,False,0
221205,0,False,0
221254,9,True,1
221287,0,False,0
221328,1,False,0
221345,2,False,0
221388,1,False,0
221446,1,False,0
221469,0,False,0
221595,1,False,0
221643,0,False,0
221721,1,False,0
221775,4,False,0
221813,4,False,0
221862,0,False,0
221993,0,False,0
222050,0,False,0
222065,0,False,0
222102,0,False,0
222278,1,False,0
222280,0,False,0
222453,0,False,0
222490,1,False,0
222702,18,True,1
222743,1,False,0
222748,0,False,0
222874,1,False,0
222929,0,False,0
222960,3,False,0
223018,0,False,0
223313,0,False,0
223354,0,False,0
223380,0,False,0
223534,0,False,0
223587,0,False,0
223632,0,False,0
223643,0,False,0
223684,2,False,0
223946,0,False,0
223958,0,False,0
224000,5,False,0
224130,1,False,0
224298,2,False,0
224384,1,False,0
224402,0,False,0
224607,0,False,0
224661,0,False,0
224664,1,False,0
224666,4,False,0
224691,2,False,0
224740,0,False,0
224842,0,False,0
224854,0,False,0
224924,0,False,0
224952,0,False,0
225067,0,False,0
225077,1,False,0
225087,0,False,0
225088,0,False,0
225205,0,False,0
225262,0,False,0
225279,0,False,0
225318,0,False,0
225327,1,False,0
225363,1,False,0
225482,1,False,0
225486,2,False,0
225576,3,False,0
225656,0,False,0
225746,0,False,0
225891,0,False,0
225920,0,False,0
225930,0,False,0
225972,5,False,0
226191,1,False,0
226194,0,False,0
226360,0,False,0
226387,10,True,1
226422,0,False,0
226511,0,False,0
226643,2,False,0
226710,2,False,0
226804,1,False,0
226842,1,False,0
226866,1,False,0
226924,0,False,0
227008,0,False,0
227015,1,False,0
227234,0,False,0
227239,1,False,0
227274,0,False,0
227293,0,False,0
227303,3,True,1
227398,1,False,0
227429,2,False,0
227547,0,False,0
227796,0,False,0
227804,1,False,0
227808,1,False,0
227906,2,False,0
228030,1,False,0
228151,0,False,0
228273,1,False,0
228557,0,False,0
228580,0,False,0
228673,0,False,0
228748,0,False,0
228772,18,True,1
228820,0,False,0
228896,2,False,0
228984,0,False,0
228995,1,False,0
229094,0,False,0
229166,0,False,0
229204,0,False,0
229210,1,False,0
229265,0,False,0
229391,0,False,0
229436,2,False,0
229530,0,False,0
229612,1,False,0
229621,1,False,0
229677,2,False,0
229692,4,True,1
229842,1,False,0
230027,0,False,0
230070,7,True,1
230101,1,False,0
230124,0,False,0
230240,0,False,0
230311,0,False,0
230337,0,False,0
230429,1,False,0
230560,3,False,0
230687,6,True,1
230693,2,False,0
230763,1,False,0
230840,0,False,0
230908,2,False,0
230942,1,False,0
231013,1,False,0
231047,0,False,0
231080,21,True,1
231084,4,False,0
231090,0,False,0
231273,0,False,0
231462,0,False,0
231508,1,False,0
231530,1,False,0
231592,0,False,0
231614,1,False,0
231641,0,False,0
231755,0,False,0
231843,2,False,0
231992,0,False,0
232022,1,False,0
232137,0,False,0
232203,0,False,0
232290,1,False,0
232395,0,False,0
232450,4,False,0
232533,1,False,0
232555,4,True,1
232579,0,False,0
232609,6,False,1
232685,0,False,0
232703,2,False,0
232755,1,False,0
232871,0,False,0
232884,0,False,0
232907,17,True,1
232924,0,False,0
233017,1,False,0
233084,0,False,0
233437,8,True,1
233646,0,False,0
233738,0,False,0
233768,2,False,0
233774,0,False,0
233819,1,False,0
233958,1,False,0
233969,2,False,0
233991,0,False,0
234047,0,False,0
234256,0,False,0
234435,0,False,0
234454,0,False,0
234515,0,False,0
234562,0,False,0
234588,0,False,0
234630,1,False,0
234807,0,False,0
234836,14,True,1
234866,0,False,0
234878,0,False,0
234895,2,False,0
234922,2,False,0
234973,0,False,0
235063,0,False,0
235092,3,False,0
235102,0,False,0
235229,0,False,0
235391,0,False,0
235398,1,False,0
235428,0,False,0
235454,11,True,1
235459,0,False,0
235506,2,False,0
235585,0,False,0
235629,0,False,0
235683,0,False,0
235709,1,True,1
235716,2,False,0
235857,2,False,0
235872,0,False,0
235882,0,False,0
235885,0,False,0
235930,3,False,0
236001,1,False,0
236003,1,False,0
236026,1,False,0
236093,0,False,0
236129,0,False,0
236165,0,False,0
236395,0,False,0
236593,0,False,0
236701,5,False,0
236710,0,False,0
236767,0,False,0
236874,4,True,1
237018,0,False,0
237094,0,False,0
237105,1,False,0
237106,4,False,0
237274,0,False,0
237293,0,False,0
237303,1,False,0
237312,0,False,0
237319,2,False,0
237402,0,False,0
237434,0,False,0
237492,0,False,0
237586,14,True,1
237651,0,False,0
237729,0,False,0
237751,0,False,0
237770,0,False,0
237858,0,False,0
237888,1,False,0
237984,0,False,0
238119,0,False,0
238156,1,False,0
238193,5,True,1
238233,0,False,0
238342,2,False,0
238367,3,False,0
238434,0,False,0
238442,0,False,0
238556,0,False,0
238607,3,False,0
238640,1,False,0
238647,1,False,0
238649,0,False,0
238752,0,False,0
238753,2,False,0
238796,0,False,0
238814,2,False,0
238939,16,True,1
239027,0,False,0
239182,0,False,0
239184,0,False,0
239276,0,False,0
239457,0,False,0
239476,3,False,0
239490,0,False,0
239525,0,False,0
239605,1,False,0
239606,0,False,0
239749,0,True,1
239892,0,False,0
239955,0,False,0
239956,1,False,0
239970,1,False,0
240044,0,False,0
240132,1,False,0
240135,5,True,1
240141,10,True,1
240143,1,False,0
240209,1,True,1
240330,1,False,0
240362,4,False,0
240365,22,True,1
240442,0,False,0
240476,3,False,0
240500,0,False,0
240760,4,False,0
240761,0,False,0
240774,0,False,0
240829,1,False,0
240886,0,False,0
240942,0,False,0
240963,0,False,0
241038,0,False,0
241144,0,False,0
241167,0,False,0
241374,2,False,0
241391,0,False,0
241421,2,False,0
241436,1,False,0
241455,1,False,0
241468,0,False,0
241495,0,False,0
241600,0,False,0
241641,1,False,0
241675,0,False,0
241677,0,False,0
241714,0,False,0
241849,1,False,0
241967,0,False,0
242028,0,False,0
242288,0,False,0
242304,1,False,0
242348,0,False,0
242387,3,True,1
242779,1,False,0
242789,0,False,0
242812,3,False,0
242917,0,False,0
243005,2,False,0
243018,3,False,0
243061,0,False,0
243191,0,False,0
243294,0,True,1
243444,1,False,0
243455,1,False,0
243557,0,False,0
243642,2,False,0
243696,0,False,0
243713,0,False,0
243734,0,False,0
243741,0,False,0
243751,4,True,1
243965,0,False,0
244032,1,False,0
244039,0,False,0
244099,0,False,0
244132,0,False,0
244245,0,False,0
244271,2,False,0
244296,1,False,0
244308,0,False,0
244367,0,False,0
244387,1,False,0
244398,0,False,0
244414,2,False,0
244419,0,False,0
244475,0,False,0
244538,0,False,0
244595,0,False,0
244611,0,False,0
244652,4,False,0
244676,0,False,0
244721,0,False,0
244762,0,False,0
244844,0,False,0
244865,0,False,0
244925,2,False,0
245066,0,False,0
245227,2,False,0
245289,1,False,0
245307,0,False,0
245356,2,False,0
245419,0,False,0
245440,22,True,1
245465,0,False,0
245575,4,False,0
245604,0,False,0
245800,0,False,0
245929,0,False,0
246059,0,False,0
246117,0,False,0
246187,0,False,0
246273,1,False,0
246323,1,False,0
246405,0,False,0
246421,0,False,0
246517,1,False,0
246571,0,False,0
246591,0,False,0
246690,0,False,0
246722,1,False,0
246734,0,False,0
246736,3,False,0
246737,0,False,0
246775,0,False,0
246800,0,False,0
246911,0,False,0
246935,0,False,0
247050,1,False,0
247180,0,False,0
247220,2,False,0
247247,14,True,1
247391,6,True,1
247433,2,False,0
247471,1,False,0
247514,0,False,0
247551,1,False,0
247607,5,False,0
247645,1,False,0
247680,2,False,0
247692,8,True,1
247714,1,False,0
247721,1,False,0
247833,0,False,0
248011,0,False,0
248138,1,False,0
248196,19,True,1
248265,2,False,0
248356,0,False,0
248433,1,False,0
248445,0,False,0
248461,1,False,0
248487,0,False,0
248593,0,False,0
248620,2,False,0
248752,0,False,0
248885,0,False,0
248950,0,False,0
248952,0,False,0
249019,0,False,0
249224,0,False,0
249270,0,False,0
249352,1,False,0
249381,1,False,0
249408,1,False,0
249466,0,False,0
249555,1,False,0
249559,3,False,0
249639,0,False,0
249693,0,False,0
249723,1,False,0
249795,0,False,0
249811,3,False,0
249813,0,False,0
249833,0,False,0
249841,0,False,0
249982,1,False,0
250280,2,False,0
250311,0,False,0
250315,0,False,0
250363,4,True,1
250380,1,False,0
250391,0,False,0
250422,1,False,0
250540,0,False,0
250586,1,False,0
250609,1,False,0
250619,1,False,0
250696,1,False,0
250711,1,False,0
250854,1,False,0
250921,0,False,0
251012,2,False,0
251023,0,False,0
251081,0,False,0
251095,0,False,0
251116,23,True,1
251195,0,False,0
251211,2,False,0
251223,1,False,0
251324,0,False,0
251432,0,False,0
251436,1,False,0
251521,0,False,0
251641,1,False,0
251779,2,False,0
251874,1,False,0
251950,0,False,0
252082,3,True,1
252110,14,True,1
252136,0,False,0
252147,0,True,1
252271,0,False,0
252341,2,False,0
252419,0,False,0
252450,1,False,0
252476,1,False,0
252563,21,True,1
252679,1,False,0
252782,0,False,0
252954,3,False,0
253046,1,False,0
253098,0,False,0
253210,1,False,0
253282,11,True,1
253283,11,True,1
253466,0,False,0
253528,0,False,0
253601,4,False,0
253609,1,False,0
253619,0,False,0
253635,0,False,0
253689,2,False,0
253825,0,False,0
253852,2,False,0
254097,1,True,1
254230,0,False,0
254361,0,False,0
254371,1,False,0
254372,1,False,0
254428,0,False,0
254546,1,False,0
254567,0,False,0
254575,0,False,0
254579,0,False,0
254667,0,False,0
254683,1,False,0
254745,0,False,0
254853,0,False,0
254860,0,False,0
254940,0,False,0
255028,18,False,1
255032,17,True,1
255087,0,False,0
255108,0,False,0
255215,3,False,0
255267,0,False,0
255320,1,False,0
255333,1,False,0
255425,1,False,0
255475,0,False,0
255509,0,False,0
255546,0,False,0
255653,1,False,0
255718,0,False,0
255740,0,False,0
255767,1,False,0
255818,20,True,1
255836,0,False,0
255951,2,False,0
255994,4,True,1
256003,0,False,0
256013,1,False,0
256135,1,False,0
256147,2,False,0
256188,0,False,0
256198,0,False,0
256323,0,False,0
256360,0,False,0
256434,0,False,0
256483,4,False,0
256486,1,False,0
256502,1,False,0
256544,0,False,0
256574,0,False,0
256627,0,False,0
256731,0,False,0
256755,3,False,0
256821,6,True,1
256920,1,False,0
257236,0,False,0
257301,0,False,0
257369,19,True,1
257391,2,False,0
257417,1,False,0
257440,5,False,0
257463,6,True,1
257506,1,False,0
257575,1,False,0
257579,1,False,0
257705,2,False,0
257820,1,False,0
257862,0,False,0
257880,3,False,0
257981,0,False,0
257985,1,False,0
258067,0,False,0
258088,4,False,0
258102,0,False,0
258123,3,False,0
258141,0,False,0
258166,0,False,0
258184,0,False,0
258202,0,False,0
258228,0,False,0
258238,0,False,0
258248,2,False,0
258296,15,False,1
258323,0,False,0
258358,21,True,1
258408,0,False,0
258799,1,True,1
258849,0,False,0
258860,0,False,0
258951,1,False,0
259067,0,False,0
259110,1,False,0
259170,0,False,0
259219,1,False,0
259252,1,False,0
259342,0,False,0
259446,0,False,0
259532,0,False,0
259634,10,True,1
259700,3,False,0
259734,11,True,1
259789,0,False,0
259878,1,False,0
260000,1,False,0
